# number of cycles:66140000
#1:rindex, 2:r 3:rwmin 4:rwmax, 5: hist_value 6: numof cycles 7:shell volume 8: normalized hist value 9: hist_values/ number of cycles 10: -log(hist_value/numcycles)
  0	 8.102000E+00	 8.100000E+00	 8.104000E+00	 5.324300E+04	66140000	 3.299547E+00	 1.613646E+04	 2.439743E-04	 8.318448E+00
  1	 8.106000E+00	 8.104000E+00	 8.108000E+00	 5.481400E+04	66140000	 3.302806E+00	 1.659619E+04	 2.509252E-04	 8.290356E+00
  2	 8.110000E+00	 8.108000E+00	 8.112000E+00	 5.751700E+04	66140000	 3.306066E+00	 1.739741E+04	 2.630392E-04	 8.243207E+00
  3	 8.114000E+00	 8.112000E+00	 8.116000E+00	 5.912500E+04	66140000	 3.309328E+00	 1.786616E+04	 2.701264E-04	 8.216620E+00
  4	 8.118000E+00	 8.116000E+00	 8.120000E+00	 6.203600E+04	66140000	 3.312592E+00	 1.872733E+04	 2.831468E-04	 8.169545E+00
  5	 8.122000E+00	 8.120000E+00	 8.124000E+00	 6.475500E+04	66140000	 3.315857E+00	 1.952889E+04	 2.952659E-04	 8.127634E+00
  6	 8.126000E+00	 8.124000E+00	 8.128000E+00	 6.705900E+04	66140000	 3.319124E+00	 2.020382E+04	 3.054706E-04	 8.093657E+00
  7	 8.130000E+00	 8.128000E+00	 8.132000E+00	 6.978300E+04	66140000	 3.322393E+00	 2.100384E+04	 3.175664E-04	 8.054824E+00
  8	 8.134000E+00	 8.132000E+00	 8.136000E+00	 7.297000E+04	66140000	 3.325663E+00	 2.194149E+04	 3.317432E-04	 8.011150E+00
  9	 8.138000E+00	 8.136000E+00	 8.140000E+00	 7.630100E+04	66140000	 3.328934E+00	 2.292055E+04	 3.465459E-04	 7.967495E+00
 10	 8.142000E+00	 8.140000E+00	 8.144000E+00	 7.895500E+04	66140000	 3.332208E+00	 2.369450E+04	 3.582477E-04	 7.934286E+00
 11	 8.146000E+00	 8.144000E+00	 8.148000E+00	 8.243200E+04	66140000	 3.335483E+00	 2.471367E+04	 3.736569E-04	 7.892173E+00
 12	 8.150000E+00	 8.148000E+00	 8.152000E+00	 8.607600E+04	66140000	 3.338759E+00	 2.578084E+04	 3.897919E-04	 7.849898E+00
 13	 8.154000E+00	 8.152000E+00	 8.156000E+00	 8.933100E+04	66140000	 3.342037E+00	 2.672951E+04	 4.041353E-04	 7.813761E+00
 14	 8.158000E+00	 8.156000E+00	 8.160000E+00	 9.351300E+04	66140000	 3.345317E+00	 2.795341E+04	 4.226399E-04	 7.768990E+00
